,Unnamed: 0,clicks,description,id,image,link,preferences,price,rating,score,title,Creation Date,Modified Date,Slug,Creator,unique id,parsed_preferences,list_preferences,list_gender,list_age_category,list_interest,list_occasion,list_relationship,list_style,all_unique_id
194,194,,"The Honest Company Clean Conscious Diapers | Plant-Based, Sustainable | Just Peachy + Flower Power | Super Club Box, Size 4 (22-37 lbs), 120 Count",6511e39e8cccaa1964a079c2,"https://images-na.ssl-images-amazon.com/images/I/71K2YHu29mL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Honest-Company-Conscious-Plant-Based-Sustainable/dp/B07GS3Q397/ref=zg_bs_g_baby-products_sccl_10/132-6973416-4920936?psc=1,"Female , Young Adult , Comfortable Yet Stylish , Minimalistic , Practical , Birthdays , Holidays , Newborns , Thank You Gifts",50.99,4.6,,"The Honest Company Clean Conscious Diapers | Plant-Based, Sustainable | Just Peachy + Flower Power | Super Club Box, Size 4 (22-37 lbs), 120 Count","Sep 29, 2023 4:40 am","Sep 29, 2023 4:40 am",,test@correo.com,1695942627369x480666362334261950,"{'gender': ['female'], 'age_category': ['18 - 25', 'under 3'], 'interest': [], 'occasion': ['birthdays', 'holidays', 'newborns', 'thank you gifts'], 'relationship': [], 'style': ['comfortable yet stylish', 'minimalistic', 'practical']}","['female', 'young adult', 'comfortable yet stylish', 'minimalistic', 'practical', 'birthdays', 'holidays', 'newborns', 'thank you gifts']",['female'],"['18 - 25', 'under 3']",[],"['birthdays', 'holidays', 'newborns', 'thank you gifts']",[],"['comfortable yet stylish', 'minimalistic', 'practical']",1695942627369x480666362334261950
195,195,,"Apple iPhone 13, 128GB, Midnight - Unlocked (Renewed)",6511e39e8cccaa1964a078f8,"https://images-na.ssl-images-amazon.com/images/I/61BUt5ZErdL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPhone-13-128GB-Midnight/dp/B09LNW3CY2/ref=zg_bs_g_amazon-renewed_sccl_22/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Valentine's Day , Appreciation , Thank You Gifts",529.36,4.4,,"Apple iPhone 13, 128GB, Midnight - Unlocked (Renewed)","Oct 2, 2023 10:21 pm","Oct 2, 2023 10:21 pm",,test@correo.com,1696265496334x599205008865932200,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['tech and gadgets', 'fashion and accessories']","['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation', 'thank you gifts']",[],"['premium brands', 'practical']",1696265496334x599205008865932200
196,196,,"Apple 2020 MacBook Air Laptop M1 Chip, 13"" Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",6511e39e8cccaa1964a07b4e,"https://images-na.ssl-images-amazon.com/images/I/71jG+e7roXL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08N5LNQCX/ref=zg_bs_g_pc_sccl_1/132-6973416-4920936?psc=1,"Young Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Practical , Birthdays , Graduations , Promotions and Achievements , Holidays , Thank You Gifts",591.71,4.8,,"Apple 2020 MacBook Air Laptop M1 Chip, 13"" Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","Oct 2, 2023 10:21 pm","Oct 2, 2023 10:21 pm",,test@correo.com,1696265497403x850722399566606700,"{'gender': [], 'age_category': ['18 - 25'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['young adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'practical', 'birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts']",[],['18 - 25'],"['tech and gadgets', 'fashion and accessories']","['birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts']",[],"['premium brands', 'practical']",1696265497403x850722399566606700
197,197,,"Apple 2020 MacBook Air Laptop M1 Chip, 13"" Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray",6511e39e8cccaa1964a07bba,"https://images-na.ssl-images-amazon.com/images/I/71jG+e7roXL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-MacBook-13-inch-256GB-Storage/dp/B08N5LNQCX/ref=zg_bs_g_electronics_sccl_26/132-6973416-4920936?psc=1,"Young Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Practical , Birthdays , Graduations , Promotions and Achievements , Holidays , Thank You Gifts",591.71,4.8,,"Apple 2020 MacBook Air Laptop M1 Chip, 13"" Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Gray","Oct 2, 2023 10:21 pm","Oct 2, 2023 10:21 pm",,test@correo.com,1696265498318x653448679837814900,"{'gender': [], 'age_category': ['18 - 25'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['young adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'practical', 'birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts']",[],['18 - 25'],"['tech and gadgets', 'fashion and accessories']","['birthdays', 'graduations', 'promotions and achievements', 'holidays', 'thank you gifts']",[],"['premium brands', 'practical']",1696265498318x653448679837814900
198,198,,"Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)",6511e39e8cccaa1964a078ea,"https://images-na.ssl-images-amazon.com/images/I/61m8rRc8RfL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPad-10-2-Inch-Wi-Fi-32GB/dp/B08264XHCZ/ref=zg_bs_g_amazon-renewed_sccl_14/132-6973416-4920936?psc=1,"Male , Female , Teenager , Young Adult , Adult , Tech and Gadgets , Books and Learning , Music and Entertainment , Premium Brands , Practical , Birthdays , Graduations , Holidays , Promotions and Achievements , Thank You Gifts",184.99,4.5,,"Apple iPad (10.2-Inch, Wi-Fi, 32GB) - Space Gray (Renewed)","Oct 2, 2023 10:22 pm","Oct 3, 2023 1:25 am",,test@correo.com,1696265543991x556916600533235500,"{'gender': ['male', 'female'], 'age_category': ['12 - 18', '18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'books and learning', 'music and entertainment'], 'occasion': ['birthdays', 'graduations', 'holidays', 'promotions and achievements', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'teenager', 'young adult', 'adult', 'tech and gadgets', 'books and learning', 'music and entertainment', 'premium brands', 'practical', 'birthdays', 'graduations', 'holidays', 'promotions and achievements', 'thank you gifts']","['male', 'female']","['12 - 18', '18 - 25', '25 - 45']","['tech and gadgets', 'books and learning', 'music and entertainment']","['birthdays', 'graduations', 'holidays', 'promotions and achievements', 'thank you gifts']",[],"['premium brands', 'practical']",1696265543991x556916600533235500
199,199,1.0,"Apple Watch Series 5 (GPS + Cellular, 44MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)",6511e39e8cccaa1964a07900,"https://images-na.ssl-images-amazon.com/images/I/715gjkfjFTL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-Watch-GPS-Cellular-44MM/dp/B082VKRK29/ref=zg_bs_g_amazon-renewed_sccl_28/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Fitness and Wellness , Tech and Gadgets , Fashion and Accessories , Music and Entertainment , Sports and Hobbies , Premium Brands , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Valentine's Day , Appreciation",158.0,4.3,,"Apple Watch Series 5 (GPS + Cellular, 44MM) - Space Gray Aluminum Case with Black Sport Band (Renewed)","Oct 2, 2023 10:22 pm","Nov 26, 2023 11:47 am",,test@correo.com,1696265544791x893724028251703400,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['fitness and wellness', 'tech and gadgets', 'fashion and accessories', 'music and entertainment', 'sports and hobbies'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'young adult', 'adult', 'fitness and wellness', 'tech and gadgets', 'fashion and accessories', 'music and entertainment', 'sports and hobbies', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation']","['male', 'female']","['18 - 25', '25 - 45']","['fitness and wellness', 'tech and gadgets', 'fashion and accessories', 'music and entertainment', 'sports and hobbies']","['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'appreciation']",[],"['premium brands', 'practical']",1696265544791x893724028251703400
200,200,,"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black",6511e39e8cccaa1964a078b2,"https://images-na.ssl-images-amazon.com/images/I/51QCk82iGcL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Kindle-Paperwhite-adjustable-Ad-Supported/dp/B08KTZ8249/ref=zg_bs_g_amazon-devices_sccl_14/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Books and Learning , Tech and Gadgets , Travel and Adventure , Comfortable Yet Stylish , Practical , Birthdays , Holidays , Graduations , Appreciation , Thank You Gifts",139.99,4.7,,"Kindle Paperwhite (8 GB) – Now with a 6.8"" display and adjustable warm light – Black","Oct 2, 2023 10:22 pm","Oct 3, 2023 1:25 am",,test@correo.com,1696265545828x911224905631472300,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['books and learning', 'tech and gadgets', 'travel and adventure'], 'occasion': ['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts'], 'relationship': [], 'style': ['comfortable yet stylish', 'practical']}","['male', 'female', 'young adult', 'adult', 'books and learning', 'tech and gadgets', 'travel and adventure', 'comfortable yet stylish', 'practical', 'birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['books and learning', 'tech and gadgets', 'travel and adventure']","['birthdays', 'holidays', 'graduations', 'appreciation', 'thank you gifts']",[],"['comfortable yet stylish', 'practical']",1696265545828x911224905631472300
201,201,,"Apple iPhone XR, 64GB, Black - Unlocked (Renewed)",6511e39e8cccaa1964a078e4,"https://images-na.ssl-images-amazon.com/images/I/51jGBS1Bs8L._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Apple-iPhone-XR-Fully-Unlocked/dp/B07P6Y7954/ref=zg_bs_g_amazon-renewed_sccl_9/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Valentine's Day , Thank You Gifts",221.0,4.5,,"Apple iPhone XR, 64GB, Black - Unlocked (Renewed)","Oct 2, 2023 10:22 pm","Oct 3, 2023 1:25 am",,test@correo.com,1696265546759x302554275626445200,"{'gender': ['male', 'female'], 'age_category': ['18 - 25'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts'], 'relationship': [], 'style': ['premium brands']}","['male', 'female', 'young adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']","['male', 'female']",['18 - 25'],"['tech and gadgets', 'fashion and accessories']","['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', ""valentine's day"", 'thank you gifts']",[],['premium brands'],1696265546759x302554275626445200
202,202,2.0,Apple iPad (2018 Model) with Wi-Fi only 32GB Apple 9.7in iPad - Space Gray (Renewed),6511e39e8cccaa1964a078ee,"https://images-na.ssl-images-amazon.com/images/I/61aeen0K1NL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Renewed-Apple-Model-Wi-Fi-9-7in/dp/B07D3DDJ4L/ref=zg_bs_g_amazon-renewed_sccl_16/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Fashion and Accessories , Premium Brands , Practical , Birthdays , Anniversaries , Holidays , Promotions and Achievements , Graduations , Thank You Gifts",145.0,4.6,,Apple iPad (2018 Model) with Wi-Fi only 32GB Apple 9.7in iPad - Space Gray (Renewed),"Oct 2, 2023 10:22 pm","Nov 27, 2023 8:39 pm",,test@correo.com,1696265547717x944390873117582300,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'fashion and accessories'], 'occasion': ['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'fashion and accessories', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['tech and gadgets', 'fashion and accessories']","['birthdays', 'anniversaries', 'holidays', 'promotions and achievements', 'graduations', 'thank you gifts']",[],"['premium brands', 'practical']",1696265547717x944390873117582300
203,203,,"Blue Yeti USB Microphone for PC, Mac, Gaming, Recording, Streaming, Podcasting, Studio and Computer Condenser Mic with Blue VO!CE effects, 4 Pickup Patterns, Plug and Play – Blackout",6511e39f8cccaa1964a07d64,"https://images-na.ssl-images-amazon.com/images/I/61egnO8q6ZL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Logitech-Creators-Condenser-Microphone-988-000100/dp/B00N1YPXW2/ref=zg_bs_g_musical-instruments_sccl_10/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Music and Entertainment , Premium Brands , Practical , Birthdays , Anniversaries , Promotions and Achievements , Graduations , Thank You Gifts",119.0,4.7,,"Blue Yeti USB Microphone for PC, Mac, Gaming, Recording, Streaming, Podcasting, Studio and Computer Condenser Mic with Blue VO!CE effects, 4 Pickup Patterns, Plug and Play – Blackout","Oct 2, 2023 10:22 pm","Oct 3, 2023 1:25 am",,test@correo.com,1696265548657x157862269626190200,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets', 'music and entertainment'], 'occasion': ['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts'], 'relationship': [], 'style': ['premium brands', 'practical']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'music and entertainment', 'premium brands', 'practical', 'birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']","['tech and gadgets', 'music and entertainment']","['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts']",[],"['premium brands', 'practical']",1696265548657x157862269626190200
204,204,,"Logitech MX Keys Mini Keyboard and Lift Vertical Ergonomic Mouse Combo - Wireless, Backlit Keys, Bluetooth or Logi Bolt USB receiver, Quiet, Windows/macOS/iPadOS, Laptop, PC - Graphite",6511e39f8cccaa1964a07f68,"https://images-na.ssl-images-amazon.com/images/I/71J5s+ilbBL._AC_UL600_SR600,400_.jpg",https://www.amazon.com/Logitech-Keyboard-Vertical-Ergonomic-Mouse/dp/B09WNFG186/ref=zg_bs_g_videogames_sccl_26/132-6973416-4920936?psc=1,"Male , Female , Young Adult , Adult , Tech and Gadgets , Comfortable Yet Stylish , Practical , Minimalistic , Birthdays , Anniversaries , Promotions and Achievements , Graduations , Thank You Gifts",166.79,4.6,,"Logitech MX Keys Mini Keyboard and Lift Vertical Ergonomic Mouse Combo - Wireless, Backlit Keys, Bluetooth or Logi Bolt USB receiver, Quiet, Windows/macOS/iPadOS, Laptop, PC - Graphite","Oct 2, 2023 10:22 pm","Oct 3, 2023 1:25 am",,test@correo.com,1696265549614x694079396316065700,"{'gender': ['male', 'female'], 'age_category': ['18 - 25', '25 - 45'], 'interest': ['tech and gadgets'], 'occasion': ['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts'], 'relationship': [], 'style': ['comfortable yet stylish', 'practical', 'minimalistic']}","['male', 'female', 'young adult', 'adult', 'tech and gadgets', 'comfortable yet stylish', 'practical', 'minimalistic', 'birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts']","['male', 'female']","['18 - 25', '25 - 45']",['tech and gadgets'],"['birthdays', 'anniversaries', 'promotions and achievements', 'graduations', 'thank you gifts']",[],"['comfortable yet stylish', 'practical', 'minimalistic']",1696265549614x694079396316065700
